Date,Time,Source Port,Destination Port,Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Search Engine,OS,Packet Type_Data,Protocol_TCP,Protocol_UDP,Action Taken_Ignored,Action Taken_Logged,Severity Level_Low,Severity Level_Medium,Attack Type_Intrusion,Attack Type_Malware,Traffic Type_FTP,Traffic Type_HTTP,Log Source_Server
2020-02-27,15:43:20,13156,17205,514,0.0,9.14,0.0,1,0.0,0.0,Safari,iOS,0,0,1,0,1,0,1,1,0,0,0,1
2023-07-17,11:22:49,18699,46124,1339,1.0,43.84,1.0,0,1.0,1.0,Opera,Linux,1,0,1,0,0,0,1,0,1,0,1,1
2021-08-05,12:11:55,29174,50848,1405,1.0,52.53,0.0,0,0.0,1.0,Safari,iOS,1,1,0,0,1,1,0,0,1,1,0,0
2022-11-24,13:31:35,42549,50265,819,1.0,71.04,0.0,1,1.0,1.0,Opera,Linux,1,0,0,0,0,0,1,0,1,1,0,0
2020-02-25,20:47:08,24999,35176,1047,1.0,70.76,0.0,1,0.0,1.0,Safari,iOS,0,0,1,1,0,0,0,0,0,0,0,1
2022-02-01,20:56:03,9835,10921,794,1.0,6.27,1.0,1,0.0,0.0,MSIE,Windows,0,1,0,0,0,0,1,0,0,0,0,1
2022-07-17,05:39:56,53166,4836,483,1.0,10.36,1.0,1,1.0,1.0,MSIE,Windows,1,0,0,0,1,0,0,0,1,0,1,0
2022-10-17,13:53:38,23551,4156,459,1.0,27.39,0.0,1,0.0,0.0,Opera,Linux,1,1,0,1,0,0,1,1,0,0,0,0
2022-07-28,00:18:04,22381,45363,1190,0.0,75.58,0.0,0,1.0,0.0,Chrome,Linux,0,0,0,1,0,1,0,1,0,0,0,1
2022-08-03,01:26:46,3286,46398,1445,1.0,39.23,0.0,1,0.0,0.0,Opera,Windows,1,1,0,0,1,1,0,1,0,0,0,0
2023-06-21,01:16:19,38231,36160,813,1.0,79.02,0.0,0,0.0,0.0,Safari,macOS,0,0,0,1,0,0,0,1,0,0,0,1
2022-01-02,14:19:30,46071,48381,1304,1.0,20.47,1.0,0,1.0,0.0,Opera,Linux,0,0,1,0,0,1,0,1,0,1,0,0
2020-02-12,10:57:51,1374,47379,962,0.0,24.83,0.0,0,1.0,1.0,Safari,macOS,0,0,0,0,1,1,0,0,1,1,0,0
2023-08-28,02:02:54,45751,21980,1376,1.0,26.48,1.0,1,0.0,1.0,Safari,macOS,0,1,0,0,1,0,1,0,0,0,1,1
2021-12-11,19:22:56,6061,45360,913,0.0,4.07,0.0,0,0.0,0.0,MSIE,Windows,1,0,0,0,0,0,0,0,1,0,1,0
2023-10-02,17:17:22,16666,10855,1154,0.0,40.15,0.0,1,1.0,1.0,Opera,Windows,0,1,0,1,0,0,1,0,1,1,0,0
2021-12-15,00:12:24,15164,26216,1223,1.0,15.95,0.0,1,0.0,1.0,Safari,macOS,0,0,0,0,1,0,1,0,1,1,0,0
2021-08-25,10:23:48,26711,5642,273,1.0,24.61,1.0,1,0.0,1.0,Safari,macOS,1,1,0,1,0,0,1,0,0,0,1,1
2022-02-08,16:00:00,7632,21308,317,0.0,10.7,0.0,0,0.0,0.0,Opera,Linux,0,0,0,0,0,0,0,1,0,0,0,1
2022-11-05,10:12:38,4502,61736,327,0.0,31.45,0.0,1,1.0,1.0,Opera,Windows,1,1,0,1,0,0,1,1,0,1,0,0
2020-04-27,08:41:47,50871,38582,557,1.0,41.08,0.0,0,1.0,0.0,Chrome,Linux,0,0,0,1,0,1,0,0,1,0,0,0
2022-02-04,19:32:02,14578,31466,435,0.0,65.49,1.0,0,0.0,0.0,Firefox,macOS,0,1,0,0,1,0,0,1,0,0,0,1
2023-03-29,10:01:46,14809,32966,1209,0.0,56.79,0.0,1,1.0,1.0,MSIE,Windows,1,0,1,0,0,0,0,1,0,1,0,1
2022-05-31,15:39:13,47273,23357,388,0.0,71.29,1.0,1,0.0,1.0,MSIE,Windows,0,1,0,0,1,0,0,0,1,0,0,0
2023-10-05,08:35:07,49064,6270,1222,1.0,36.75,0.0,1,1.0,0.0,Opera,Linux,0,0,1,0,0,1,0,0,1,1,0,1
2022-12-20,18:31:15,42642,8721,1430,1.0,2.2,1.0,0,1.0,1.0,MSIE,Windows,0,1,0,0,1,0,1,0,1,0,0,0
2022-12-26,10:52:02,10766,9679,1193,1.0,98.17,1.0,1,1.0,0.0,Opera,Windows,1,0,0,1,0,1,0,0,0,1,0,1
2020-07-22,13:08:28,24746,8131,750,1.0,38.79,1.0,1,1.0,0.0,Safari,iOS,0,0,0,0,1,1,0,1,0,1,0,1
2022-04-14,16:56:15,59837,53752,601,0.0,41.94,1.0,1,0.0,0.0,MSIE,Windows,1,0,0,1,0,1,0,1,0,0,1,1
2021-08-27,00:18:46,20218,57667,531,1.0,83.73,1.0,0,0.0,0.0,Safari,iOS,0,0,1,0,0,1,0,1,0,0,0,0
2022-10-21,14:42:31,61636,61512,642,0.0,96.32,1.0,1,1.0,1.0,Safari,iOS,1,0,0,0,1,1,0,1,0,1,0,1
2021-06-02,08:32:16,2430,39099,1293,1.0,84.29,0.0,1,1.0,0.0,Chrome,Linux,1,1,0,0,1,1,0,0,1,0,1,1
2020-05-16,22:48:33,11874,40445,1045,0.0,89.77,0.0,0,1.0,1.0,Opera,Linux,0,0,1,0,1,0,1,1,0,0,0,0
2021-04-03,23:28:41,33577,18715,242,1.0,82.48,1.0,1,1.0,0.0,Firefox,Linux,1,0,1,1,0,0,1,0,1,1,0,0
2021-06-26,21:14:50,30001,50645,1109,1.0,76.91,0.0,0,0.0,1.0,Firefox,Windows,1,0,0,0,0,0,0,1,0,0,0,0
2023-06-30,17:32:43,9549,52530,79,0.0,14.5,1.0,0,1.0,0.0,Safari,Windows,0,0,1,0,1,1,0,0,0,0,0,0
2020-11-13,15:20:56,13223,14303,552,1.0,41.63,0.0,1,0.0,1.0,MSIE,Windows,0,0,1,1,0,1,0,0,1,1,0,0
2020-03-13,04:05:50,32289,26615,1025,0.0,94.39,1.0,1,1.0,0.0,Firefox,Linux,1,1,0,0,1,0,1,1,0,0,0,0
2022-06-24,11:08:40,27372,55013,432,0.0,25.58,1.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,1,1,0,0,0,0,0,0
2023-02-14,02:57:46,5659,5627,505,0.0,50.84,0.0,0,0.0,1.0,Opera,Linux,0,0,1,0,1,0,0,0,0,0,0,1
2020-06-27,20:01:35,49936,22810,598,1.0,38.85,0.0,1,0.0,0.0,Chrome,Windows,0,1,0,0,0,0,1,0,0,0,1,1
2022-05-17,19:54:03,19389,56070,1361,0.0,34.79,1.0,0,1.0,1.0,Safari,macOS,0,0,1,0,1,0,1,0,0,1,0,0
2021-08-03,04:11:50,23579,65466,1247,0.0,50.89,1.0,0,1.0,1.0,Chrome,Linux,1,0,0,0,0,0,0,1,0,0,1,1
2022-01-21,09:43:31,49290,28149,189,1.0,59.05,1.0,0,0.0,1.0,Chrome,Windows,0,1,0,0,1,0,1,0,1,0,0,0
2021-06-04,00:52:39,21986,35178,693,1.0,20.64,0.0,1,0.0,1.0,Firefox,Windows,1,1,0,0,1,0,0,0,1,1,0,0
2022-08-02,21:29:37,15562,60642,1491,1.0,37.95,1.0,0,0.0,1.0,MSIE,Windows,0,1,0,1,0,0,1,0,1,1,0,1
2020-02-29,13:19:58,48619,21115,370,0.0,93.69,0.0,0,1.0,1.0,Firefox,Linux,1,1,0,1,0,0,0,0,0,1,0,1
2021-04-16,17:16:07,53170,32255,637,0.0,73.41,1.0,0,1.0,0.0,MSIE,Windows,0,1,0,0,1,0,0,1,0,0,0,1
2020-09-18,07:00:11,62488,20502,933,0.0,54.67,1.0,1,0.0,1.0,Safari,Windows,0,0,1,0,1,1,0,0,0,0,1,1
2022-07-14,04:20:38,34185,17386,507,0.0,26.21,0.0,1,0.0,0.0,Safari,iOS,0,1,0,1,0,0,0,0,1,1,0,0
2020-01-12,11:02:11,1883,41968,585,1.0,55.56,1.0,1,1.0,0.0,Safari,iOS,0,0,0,1,0,0,1,0,0,1,0,0
2020-11-29,23:39:42,40761,36730,803,1.0,49.94,0.0,0,0.0,0.0,Safari,Windows,1,0,1,1,0,1,0,0,0,0,0,0
2020-03-07,14:03:50,24512,40562,179,1.0,55.74,1.0,1,1.0,0.0,Safari,iOS,0,0,0,1,0,0,1,0,0,1,0,0
2023-04-19,06:34:34,60604,47718,550,0.0,84.94,1.0,0,0.0,0.0,MSIE,Windows,1,0,1,0,0,0,0,0,0,0,0,1
2022-02-13,08:15:06,63966,57514,386,1.0,6.46,0.0,1,1.0,0.0,MSIE,Windows,0,0,0,1,0,1,0,1,0,1,0,0
2023-01-20,17:23:16,55668,35714,1037,1.0,67.02,1.0,1,1.0,0.0,Firefox,Linux,0,0,0,0,0,0,1,0,0,1,0,0
2020-08-11,11:41:56,39989,37773,437,0.0,42.04,1.0,0,1.0,0.0,MSIE,Windows,1,0,0,1,0,1,0,0,1,0,0,1
2023-09-28,16:24:03,44179,23386,924,1.0,17.42,1.0,1,1.0,1.0,MSIE,Windows,1,0,0,0,0,0,1,0,1,1,0,0
2020-09-27,01:21:40,13014,55634,702,1.0,91.67,0.0,1,0.0,1.0,Firefox,Windows,0,0,0,1,0,1,0,0,0,0,1,0
2021-03-27,16:06:59,22935,64441,1085,1.0,89.49,0.0,1,0.0,0.0,Safari,iOS,1,0,0,0,0,0,0,1,0,0,1,1
2021-01-02,02:30:16,48633,17471,1312,1.0,12.5,0.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,1,0,0,0,1,0,0,0
2022-09-20,20:08:30,29552,39045,981,1.0,6.01,1.0,1,0.0,1.0,Chrome,Windows,0,0,0,0,1,0,0,1,0,1,0,0
2021-10-18,08:07:50,41213,33196,859,1.0,44.5,0.0,1,0.0,0.0,Safari,iOS,1,0,1,0,1,0,0,0,0,1,0,1
2021-05-12,12:23:26,32613,34874,715,1.0,11.97,1.0,1,0.0,0.0,Chrome,Linux,1,1,0,0,0,0,0,0,1,0,0,1
2021-03-05,12:54:42,63743,48964,524,1.0,10.61,0.0,1,0.0,0.0,Opera,Linux,0,0,1,0,1,0,1,0,1,0,1,1
2021-02-27,19:55:55,33737,46402,1263,0.0,4.77,0.0,0,1.0,0.0,MSIE,Windows,0,1,0,1,0,1,0,1,0,0,0,0
2020-04-27,18:31:29,57484,26139,1238,0.0,48.06,0.0,1,1.0,1.0,Chrome,Linux,1,0,1,0,1,0,0,0,0,0,1,1
2021-01-09,17:34:42,63243,36695,1301,0.0,72.18,0.0,1,0.0,0.0,Opera,Windows,1,0,0,0,0,0,0,1,0,1,0,1
2021-09-01,09:03:43,3749,34153,246,1.0,24.41,1.0,0,1.0,1.0,MSIE,Windows,1,0,1,0,1,0,0,1,0,1,0,0
2022-10-07,12:59:55,14734,16191,235,1.0,64.63,0.0,1,0.0,1.0,Firefox,Windows,0,1,0,0,1,0,0,0,0,0,0,1
2023-08-26,21:48:15,23298,21272,338,1.0,39.18,0.0,0,1.0,1.0,Chrome,Linux,1,0,0,0,1,0,1,0,1,0,1,0
2020-12-15,06:20:40,56678,58924,704,1.0,90.54,1.0,1,1.0,1.0,Chrome,Linux,1,0,1,0,0,0,1,0,0,0,1,1
2020-09-20,00:35:35,62317,3796,623,0.0,94.25,0.0,1,1.0,0.0,Opera,Linux,0,0,0,0,0,0,1,1,0,0,1,0
2022-04-21,02:36:42,50398,61079,1134,1.0,49.59,1.0,0,0.0,1.0,Chrome,macOS,0,0,0,1,0,1,0,0,0,0,1,0
2023-08-23,16:40:09,60202,54347,719,0.0,1.29,0.0,1,1.0,1.0,Safari,iOS,0,0,0,0,0,0,1,1,0,1,0,0
2020-01-14,04:02:58,25865,58439,1060,1.0,34.9,1.0,1,1.0,0.0,Safari,iOS,0,0,0,0,1,1,0,0,0,0,0,0
2021-11-12,11:43:15,64265,60980,375,0.0,54.29,1.0,0,0.0,1.0,Safari,macOS,0,0,1,1,0,0,1,0,1,0,1,0
2021-01-03,12:36:18,53205,11133,969,1.0,28.8,0.0,0,1.0,1.0,Firefox,Windows,0,0,1,1,0,0,1,1,0,1,0,0
2021-11-26,03:37:43,53265,35427,252,1.0,94.98,1.0,0,0.0,0.0,Chrome,macOS,1,1,0,1,0,1,0,0,0,1,0,0
2021-04-17,07:01:11,6072,8575,1071,0.0,63.11,1.0,0,0.0,1.0,Opera,Windows,0,0,1,1,0,1,0,1,0,0,0,0
2023-05-12,18:14:38,5105,11731,1137,0.0,70.7,1.0,1,1.0,1.0,Opera,Linux,1,0,0,1,0,0,0,0,1,0,1,0
2022-11-07,01:16:56,43704,16972,133,0.0,3.85,1.0,1,1.0,1.0,Opera,Windows,1,0,1,1,0,0,1,0,0,0,1,1
2020-04-13,14:47:24,22947,1633,805,0.0,93.73,1.0,0,0.0,1.0,Safari,iOS,0,0,0,0,0,1,0,0,1,1,0,0
2023-09-26,22:11:42,22652,11826,909,1.0,93.57,0.0,0,0.0,1.0,Safari,Windows,0,0,1,0,1,0,1,0,1,0,0,0
2020-05-10,03:00:38,6133,31341,613,0.0,60.4,0.0,0,1.0,0.0,Safari,iOS,0,1,0,1,0,1,0,1,0,0,0,0
2021-11-07,18:37:38,43847,10527,229,1.0,46.82,1.0,1,1.0,0.0,Firefox,Android,0,0,1,0,1,1,0,0,1,0,0,0
2022-10-31,01:57:40,62579,34929,727,0.0,24.9,0.0,1,0.0,0.0,MSIE,Windows,1,0,0,0,1,0,0,0,0,0,0,1
2023-08-18,00:52:04,1564,11165,1338,1.0,45.39,1.0,0,1.0,0.0,Firefox,Linux,1,0,1,1,0,0,1,0,0,1,0,1
2020-11-04,16:49:56,46553,39749,151,1.0,86.53,1.0,0,1.0,1.0,Safari,macOS,1,0,0,1,0,0,1,1,0,0,0,1
2021-07-09,10:32:03,1148,9565,872,0.0,8.71,1.0,1,0.0,0.0,MSIE,Windows,1,1,0,0,1,0,0,0,0,0,0,0
2023-08-25,02:07:23,61422,51160,508,0.0,10.74,1.0,1,0.0,0.0,Safari,Windows,0,0,0,1,0,0,1,0,1,0,0,0
2020-07-05,21:26:12,45893,36110,1074,1.0,15.51,0.0,1,1.0,1.0,Safari,iOS,1,0,1,0,1,0,1,0,1,0,0,0
2023-01-18,05:01:27,13440,57497,1294,1.0,26.45,0.0,0,0.0,1.0,Safari,iOS,0,0,1,0,0,1,0,0,1,0,0,0
2021-06-04,13:57:25,12356,35759,207,0.0,2.41,1.0,0,0.0,0.0,Safari,macOS,0,0,0,1,0,0,1,1,0,0,0,1
2020-12-20,20:48:58,19534,36915,1323,0.0,48.88,1.0,0,1.0,0.0,Chrome,macOS,0,1,0,0,1,0,1,1,0,1,0,0
2020-08-04,21:52:49,63845,23869,153,0.0,56.05,1.0,1,0.0,0.0,MSIE,Windows,0,0,1,0,1,0,0,0,0,1,0,1
2021-02-07,11:08:10,62166,57333,909,1.0,68.98,1.0,0,0.0,1.0,Chrome,macOS,0,0,0,1,0,0,0,0,0,1,0,1
2020-03-03,16:54:11,59688,14330,233,0.0,36.76,0.0,0,1.0,1.0,Safari,Windows,0,1,0,1,0,1,0,0,0,0,0,0
2022-09-02,05:27:38,43756,36320,429,0.0,38.74,1.0,0,0.0,1.0,Opera,Linux,1,1,0,0,0,0,0,1,0,0,1,0
2020-07-08,17:22:08,26325,1685,1338,0.0,38.52,0.0,1,0.0,0.0,Chrome,Linux,1,0,0,0,0,0,1,1,0,0,1,1
2020-08-22,20:25:09,52106,30555,1342,1.0,72.22,0.0,0,0.0,0.0,Firefox,Android,0,0,1,0,1,0,0,0,0,1,0,1
2023-08-06,23:07:02,42408,28746,1410,1.0,56.26,1.0,1,0.0,0.0,Safari,iOS,0,1,0,0,1,0,0,0,0,1,0,0
2022-03-28,07:07:57,60050,39983,642,0.0,80.1,1.0,1,0.0,0.0,Safari,iOS,1,1,0,1,0,0,0,1,0,1,0,0
2021-11-14,19:00:42,38557,47517,609,0.0,46.78,1.0,1,0.0,0.0,Safari,iOS,1,1,0,0,1,0,1,0,0,1,0,1
2023-03-30,07:47:09,14990,38833,997,0.0,41.47,1.0,1,0.0,1.0,Opera,Linux,1,1,0,0,0,0,0,0,1,1,0,1
2022-07-20,12:44:31,30364,50250,973,1.0,35.34,1.0,1,0.0,1.0,MSIE,Windows,1,1,0,1,0,1,0,0,0,0,0,1
2022-05-11,11:41:00,6836,58015,741,0.0,61.14,0.0,1,0.0,0.0,Opera,Linux,0,1,0,0,0,0,0,1,0,0,1,1
2021-11-15,03:08:28,38136,3133,864,1.0,67.66,0.0,0,1.0,0.0,Chrome,Linux,0,0,1,1,0,1,0,0,1,0,1,0
2023-08-18,21:03:43,23264,58737,1066,0.0,62.71,1.0,0,0.0,1.0,Firefox,macOS,0,1,0,0,1,0,1,1,0,1,0,1
2020-09-21,11:32:48,36943,38521,1097,0.0,68.63,0.0,1,0.0,1.0,Safari,macOS,0,0,1,1,0,0,1,0,1,1,0,1
2021-09-26,12:57:22,50371,44246,685,1.0,46.49,0.0,1,1.0,1.0,Safari,iOS,0,0,0,0,0,0,1,0,1,0,1,0
2023-10-04,12:33:15,60156,57390,296,1.0,82.02,0.0,0,1.0,1.0,Opera,Linux,0,1,0,0,0,1,0,1,0,1,0,0
2020-06-07,07:43:54,55865,21073,178,1.0,90.9,0.0,0,0.0,1.0,Opera,Linux,1,0,1,0,1,0,1,0,0,0,1,0
2022-04-29,18:33:11,27385,40440,816,1.0,0.34,1.0,0,0.0,0.0,MSIE,Windows,0,0,1,0,0,1,0,1,0,0,0,0
2020-08-05,17:43:18,34493,25764,71,0.0,61.16,0.0,1,0.0,0.0,Opera,Linux,0,0,0,1,0,0,1,0,1,1,0,1
2020-04-07,06:51:07,60299,51370,956,1.0,99.24,0.0,1,1.0,1.0,Safari,iOS,1,1,0,1,0,0,0,0,0,1,0,1
2022-10-31,05:14:43,21905,61414,389,0.0,74.76,1.0,0,0.0,1.0,Safari,macOS,0,1,0,0,0,0,0,1,0,0,1,0
2023-09-10,06:47:37,44621,36385,696,1.0,33.6,1.0,0,0.0,1.0,Firefox,Windows,1,0,0,0,1,0,1,0,0,1,0,1
2021-10-11,15:24:24,42118,41615,1491,1.0,95.26,0.0,0,0.0,0.0,MSIE,Windows,0,0,0,0,1,0,1,0,1,1,0,0
2021-09-02,08:38:34,11073,56990,999,0.0,59.31,1.0,0,1.0,0.0,Safari,iOS,0,0,0,0,0,0,0,0,1,0,0,1
2020-05-11,04:55:16,17561,17447,1370,1.0,41.81,0.0,0,0.0,1.0,Chrome,Linux,1,0,1,0,1,0,0,0,1,1,0,1
2023-04-28,02:27:37,39369,15492,159,1.0,72.76,1.0,1,1.0,0.0,Chrome,macOS,0,0,0,0,0,1,0,1,0,0,1,0
2022-07-13,00:03:39,17424,8697,453,0.0,27.11,1.0,0,1.0,1.0,Firefox,Windows,1,0,0,0,0,0,1,0,1,0,0,1
2023-08-27,12:57:32,30014,52795,1124,1.0,73.63,1.0,1,1.0,1.0,Safari,Windows,1,0,1,1,0,0,1,1,0,0,0,0
2023-07-02,07:39:32,52719,52079,1358,0.0,56.29,1.0,1,1.0,0.0,Safari,macOS,0,0,1,1,0,0,0,1,0,1,0,1
2023-09-16,20:56:01,33198,33368,1335,0.0,83.32,1.0,1,1.0,1.0,Chrome,Windows,0,0,0,1,0,0,1,1,0,0,1,1
2022-10-27,09:11:10,46920,5341,993,0.0,44.52,0.0,0,1.0,0.0,MSIE,Windows,0,1,0,0,0,0,0,0,1,0,0,1
2022-07-31,17:28:51,17528,34751,1238,1.0,72.3,0.0,1,1.0,0.0,Opera,Windows,1,0,1,0,0,0,1,0,0,0,0,1
2022-09-19,03:27:42,64614,11484,527,0.0,76.61,0.0,1,1.0,1.0,Safari,iOS,1,1,0,0,0,1,0,0,1,1,0,1
2022-04-24,14:12:08,43368,34488,724,0.0,26.03,1.0,1,0.0,0.0,Safari,iOS,0,0,0,1,0,0,1,1,0,1,0,1
2023-08-22,15:21:18,30030,21616,270,0.0,31.55,0.0,1,0.0,1.0,Firefox,Android,0,1,0,0,1,1,0,1,0,0,0,1
2020-01-01,12:29:42,54662,21348,1496,0.0,17.63,0.0,1,0.0,1.0,Safari,macOS,1,0,0,0,0,0,1,1,0,0,1,1
2021-06-19,09:54:15,53259,2183,116,1.0,28.74,1.0,0,0.0,1.0,Firefox,Linux,1,1,0,1,0,0,1,0,0,1,0,0
2021-04-19,02:31:21,47172,58466,722,1.0,65.65,1.0,0,0.0,0.0,Firefox,macOS,0,1,0,0,0,0,1,0,0,0,1,0
2020-02-19,00:57:17,56352,64163,165,0.0,10.0,1.0,0,0.0,1.0,Firefox,macOS,1,1,0,1,0,0,0,1,0,1,0,0
2021-06-18,04:04:09,64288,64378,131,1.0,25.03,1.0,0,0.0,1.0,Chrome,Windows,1,0,0,0,1,0,1,0,1,0,0,0
2021-10-31,02:17:44,46901,34887,1397,1.0,28.16,1.0,1,1.0,1.0,Firefox,Linux,0,0,1,1,0,1,0,0,0,0,0,1
2021-07-20,08:39:39,25700,57533,1436,1.0,36.36,0.0,0,0.0,1.0,Safari,macOS,1,0,1,1,0,0,0,0,0,0,1,0
2020-11-23,03:04:57,19087,30094,1499,1.0,56.57,0.0,0,0.0,1.0,Firefox,macOS,0,1,0,0,1,0,0,0,1,0,0,0
2020-05-01,10:09:05,21313,19107,502,0.0,82.34,0.0,0,1.0,1.0,Opera,Windows,1,1,0,0,1,1,0,0,1,0,0,1
2023-08-04,14:10:04,27380,29027,798,0.0,30.34,0.0,0,0.0,0.0,Safari,iOS,1,1,0,0,0,0,1,1,0,1,0,0
2023-07-26,17:38:59,52789,50201,1460,1.0,17.52,1.0,1,1.0,0.0,Safari,Windows,1,0,1,1,0,1,0,0,0,1,0,1
2021-05-28,20:44:42,37205,15752,821,1.0,29.43,0.0,0,1.0,0.0,MSIE,Windows,0,0,1,0,0,0,0,0,0,0,1,0
2020-02-01,21:10:35,60614,57049,923,1.0,60.58,0.0,1,0.0,0.0,MSIE,Windows,1,0,0,0,0,1,0,1,0,0,1,0
2021-05-30,03:13:41,49212,57540,675,1.0,82.8,1.0,1,1.0,1.0,Safari,macOS,0,1,0,0,0,0,0,1,0,0,1,1
2021-07-07,20:42:50,19948,52559,339,0.0,79.55,1.0,1,0.0,0.0,Firefox,Android,1,0,0,0,1,0,0,0,0,1,0,0
2021-09-25,07:03:20,3571,41912,701,1.0,28.49,1.0,0,0.0,0.0,Safari,Windows,0,1,0,0,1,0,0,0,0,0,0,1
2021-12-22,00:13:20,39964,12734,914,0.0,12.42,0.0,0,1.0,0.0,MSIE,Windows,1,0,1,0,1,0,0,1,0,1,0,1
2021-10-04,08:08:00,25371,38349,78,1.0,64.37,0.0,0,1.0,0.0,Opera,Windows,1,0,0,0,0,0,1,1,0,0,1,0
2021-05-30,08:14:59,39405,13583,886,0.0,51.18,0.0,0,1.0,1.0,Opera,Windows,1,0,1,0,1,1,0,1,0,0,1,1
2020-06-02,19:29:25,56173,39830,1351,1.0,48.94,1.0,1,0.0,0.0,Opera,Linux,0,1,0,0,1,0,1,0,1,0,1,0
2023-09-17,15:25:44,13282,40303,1383,0.0,98.66,1.0,0,1.0,1.0,MSIE,Windows,0,0,0,1,0,1,0,0,1,1,0,0
2022-06-28,03:36:40,56540,11933,736,0.0,56.24,1.0,0,1.0,0.0,Safari,iOS,1,0,0,0,0,0,0,0,0,0,1,1
2020-01-23,16:16:00,50238,53403,1418,0.0,62.96,1.0,1,0.0,0.0,Safari,macOS,0,0,1,0,0,0,0,1,0,1,0,1
2022-07-15,14:49:55,62907,2652,666,1.0,80.94,1.0,0,1.0,0.0,MSIE,Windows,0,1,0,0,0,0,0,0,0,0,0,1
2023-06-04,04:00:24,30602,45410,1374,0.0,55.42,1.0,0,0.0,0.0,Safari,Windows,0,0,1,0,0,0,1,0,0,0,1,0
2022-10-14,10:11:02,20652,36060,749,0.0,99.07,0.0,0,0.0,1.0,Safari,macOS,0,0,0,1,0,1,0,0,0,0,1,0
2023-03-11,19:25:25,35538,13037,126,1.0,70.51,0.0,0,0.0,0.0,Safari,iOS,1,1,0,0,1,1,0,0,1,1,0,0
2023-05-31,11:11:23,34672,16433,545,1.0,38.7,0.0,0,0.0,0.0,Safari,Windows,1,0,0,0,0,1,0,0,0,0,0,0
2022-05-05,05:50:38,63047,38690,1318,0.0,83.46,1.0,0,1.0,1.0,Safari,macOS,0,1,0,0,0,1,0,1,0,0,1,1
2020-05-01,08:49:02,57548,6203,1232,0.0,37.81,1.0,0,0.0,1.0,Chrome,Linux,1,0,0,0,0,0,0,0,1,1,0,0
2023-07-31,00:58:36,55258,13885,651,1.0,73.13,1.0,0,0.0,1.0,Opera,Linux,0,0,1,0,0,1,0,0,0,0,0,1
2021-08-16,18:25:25,15883,29106,1208,0.0,92.23,1.0,0,0.0,1.0,MSIE,Windows,0,0,1,0,0,0,1,0,0,0,1,1
2020-12-02,10:22:27,46591,58576,634,1.0,63.67,0.0,0,1.0,1.0,Chrome,Linux,1,1,0,1,0,0,0,0,1,1,0,1
2020-08-13,17:18:08,26077,57204,873,1.0,35.44,1.0,0,1.0,1.0,Safari,iOS,0,1,0,0,1,0,0,0,1,1,0,0
2021-12-25,13:38:41,23173,21848,675,0.0,93.04,1.0,1,0.0,1.0,Safari,macOS,1,0,0,0,1,0,0,0,1,0,1,0
2020-02-28,16:38:49,18354,9884,1326,0.0,1.2,1.0,0,1.0,1.0,Firefox,macOS,1,1,0,0,1,1,0,0,1,0,0,1
2021-09-20,05:18:01,57569,54923,1239,1.0,10.87,1.0,1,1.0,0.0,Opera,Windows,1,0,1,0,0,1,0,1,0,1,0,1
2023-02-01,05:16:34,48127,44943,125,1.0,64.77,0.0,0,0.0,1.0,Firefox,macOS,0,0,0,0,1,0,0,0,0,0,1,1
2020-05-01,02:49:41,47610,8226,1275,1.0,29.99,0.0,0,1.0,0.0,Safari,macOS,0,0,0,0,1,0,1,0,1,0,1,1
2020-04-07,02:26:05,48137,34561,613,0.0,66.17,0.0,0,0.0,1.0,Opera,Windows,0,1,0,0,0,0,1,1,0,0,0,0
2021-09-26,03:22:45,37124,15485,1088,0.0,65.77,0.0,1,0.0,1.0,Safari,iOS,1,0,0,1,0,0,1,0,0,0,0,1
2020-10-06,19:32:14,2001,9801,176,1.0,32.05,0.0,0,0.0,0.0,MSIE,Windows,1,1,0,0,1,1,0,0,1,1,0,1
2022-08-20,17:23:00,9701,2592,1206,1.0,1.5,1.0,0,1.0,1.0,Firefox,Android,1,0,0,0,0,0,1,1,0,0,1,1
2022-01-08,17:48:13,40045,9770,645,1.0,16.19,1.0,0,1.0,0.0,Firefox,Linux,0,0,1,0,0,0,1,0,0,0,0,0
2023-08-05,10:43:35,65450,13516,1430,1.0,61.82,1.0,1,0.0,0.0,Chrome,Linux,1,1,0,0,1,1,0,1,0,1,0,1
2023-07-13,15:39:38,3336,12085,283,0.0,79.3,1.0,1,0.0,0.0,Chrome,Windows,1,0,1,1,0,0,1,1,0,0,1,1
2023-04-29,00:35:58,47104,18297,955,0.0,96.4,1.0,0,0.0,1.0,MSIE,Windows,1,1,0,1,0,0,1,0,0,0,0,1
2021-03-28,10:10:58,64166,55193,1467,1.0,80.29,1.0,1,0.0,1.0,MSIE,Windows,1,0,1,0,1,0,0,1,0,0,0,0
2022-08-03,10:36:12,56149,24733,1381,1.0,87.91,1.0,1,0.0,0.0,Chrome,macOS,0,0,1,1,0,0,0,0,0,0,1,0
2021-04-08,05:53:53,4101,29778,498,0.0,23.54,0.0,0,0.0,1.0,Chrome,Linux,0,0,1,1,0,0,1,1,0,0,1,0
